station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,snowdepth,tmp_c,P_mm,meltrate,HP_fresh_snow,snowfall,cummulative_snowfall,delta_snow_depth,albedo,wind_speed_ms,U10,U10_thres,blowing,TTE
P60,2023-09-05T03:56:00Z,42,40,92.55,280.00,3,0,30.23,1019.40,null,null,null,null,null,null,null,null,40.12,-0.550774013568368,5.555555555555555,0,2.7777777777777777,505.70055245053936,0,13.893670430876076,0,0.15,1.5432098765432098,2.0119814336856185,10.565466028480396,FALSE,NA
P60,2023-09-05T04:56:00Z,39,38,96.16,290.00,3,0,30.24,1019.90,null,null,null,null,null,null,null,null,36.69,-0.550774013568368,3.8888888888888897,0,1.9444444444444449,297.9516986214223,0,13.893670430876076,0,0.15,1.5432098765432098,2.0119814336856185,10.224826219936276,FALSE,NA
P60,2023-09-05T05:56:00Z,39,39,100,0.00,0,0,30.24,1020.40,null,null,null,null,null,null,null,null,39.00,-0.550774013568368,3.8888888888888897,0,1.9444444444444449,297.9516986214223,0,13.893670430876076,0,0.15,0,0,10.224826219936276,FALSE,NA
P60,2023-09-05T06:56:00Z,38,38,100,0.00,0,0,30.25,1020.80,null,null,null,null,null,null,null,null,38.00,-0.550774013568368,3.3333333333333335,0,1.6666666666666667,253.54284592028836,0,13.893670430876076,0,0.15,0,0,10.111279617088236,FALSE,NA
P60,2023-09-05T07:56:00Z,41,40,96.19,0.00,0,0,30.27,1021.00,null,null,null,null,null,null,null,null,41.00,-0.550774013568368,5,0,2.5,421.1846697017323,0,13.893670430876076,0,0.15,0,0,10.451919425632356,FALSE,NA
P60,2023-09-05T08:56:00Z,48,44,85.95,null,3,0,30.27,1020.10,null,null,null,null,null,null,null,null,46.98,-0.550774013568368,8.88888888888889,0,4.444444444444445,1653.52140554976,0,13.893670430876076,0,0.15,1.5432098765432098,2.0119814336856185,11.246745645568632,FALSE,NA
P60,2023-09-05T09:56:00Z,49,43,79.68,100.00,3,0,30.28,1020.50,null,null,null,null,null,null,null,null,48.12,-0.550774013568368,9.444444444444445,0,4.722222222222222,2032.8644703145792,0,13.893670430876076,0,0.15,1.5432098765432098,2.0119814336856185,11.360292248416672,FALSE,NA
P60,2023-09-05T10:56:00Z,51,43,73.97,0.00,0,0,30.29,1020.40,null,null,null,null,null,null,null,null,51.00,-0.550774013568368,10.555555555555555,0,5.277777777777778,3085.527849039641,0,13.893670430876076,0,0.15,0,0,11.58738545411275,FALSE,NA
P60,2023-09-05T11:56:00Z,53,44,71.39,140.00,4,0,30.28,1019.80,null,null,null,null,null,null,null,null,53.00,-0.550774013568368,11.666666666666668,0,5.833333333333334,4702.125835408588,0,13.893670430876076,0,0.15,2.05761316872428,2.682641911580825,11.81447865980883,FALSE,NA
P60,2023-09-05T12:56:00Z,55,44,66.36,null,5,0,30.26,1018.90,null,null,null,null,null,null,null,null,55.00,-0.550774013568368,12.77777777777778,0,6.388888888888889,7184.770432295138,0,13.893670430876076,0,0.15,2.57201646090535,3.3533023894760317,12.04157186550491,FALSE,NA
P60,2023-09-05T13:56:00Z,52,44,74.07,270.00,5,0,30.26,1019.60,null,null,null,null,null,null,null,null,52.00,-0.550774013568368,11.11111111111111,0,5.555555555555555,3807.467553246818,0,13.893670430876076,0,0.15,2.57201646090535,3.3533023894760317,11.70093205696079,FALSE,NA
P60,2023-09-05T14:56:00Z,58,43,57.3,null,3,0.01,30.25,1018.40,null,null,null,null,null,null,null,null,58.00,-0.5321143115277411,14.444444444444445,0.254,7.222222222222222,13612.22164464244,0.01865970204062688,13.912330132916702,0.01865970204062683,0.15,1.5432098765432098,2.0119814336856185,12.382211674049026,FALSE,NA
P60,2023-09-05T15:56:00Z,58,39,49.08,null,3,0,30.24,1018.00,null,null,null,null,null,null,null,null,58.00,-0.5321143115277411,14.444444444444445,0,7.222222222222222,13612.22164464244,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,12.382211674049026,FALSE,NA
P60,2023-09-05T16:56:00Z,57,41,54.99,null,NA,0,30.24,1018.60,null,null,null,null,null,null,null,null,57.00,-0.5321143115277411,13.88888888888889,0,6.944444444444445,10997.421596295382,0,13.912330132916702,0,0.15,NA,NA,12.268665071200989,NA,NA
P60,2023-09-05T17:56:00Z,56,40,54.85,null,6,0,30.24,1018.80,null,null,null,null,null,null,null,null,56.00,-0.5321143115277411,13.333333333333334,0,6.666666666666667,8887.422716160652,0,13.912330132916702,0,0.15,3.0864197530864197,4.023962867371237,12.15511846835295,FALSE,NA
P60,2023-09-05T18:56:00Z,54,42,63.74,null,NA,0,30.24,1019.50,null,null,null,null,null,null,null,null,54.00,-0.5321143115277411,12.222222222222223,0,6.111111111111112,5810.824300358161,0,13.912330132916702,0,0.15,NA,NA,11.928025262656869,NA,NA
P60,2023-09-05T19:56:00Z,49,43,79.68,0.00,0,0,30.25,1020.10,null,null,null,null,null,null,null,null,49.00,-0.5321143115277411,9.444444444444445,0,4.722222222222222,2032.8644703145792,0,13.912330132916702,0,0.15,0,0,11.360292248416672,FALSE,NA
P60,2023-09-05T20:56:00Z,50,43,76.76,null,3,0,30.27,1019.50,null,null,null,null,null,null,null,null,50.00,-0.5321143115277411,10,0,5,2502.96247530681,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,11.473838851264713,FALSE,NA
P60,2023-09-05T21:56:00Z,47,44,89.24,0.00,0,0,30.27,1019.90,null,null,null,null,null,null,null,null,47.00,-0.5321143115277411,8.333333333333334,0,4.166666666666667,1347.4125532317312,0,13.912330132916702,0,0.15,0,0,11.133199042720593,FALSE,NA
P60,2023-09-05T22:56:00Z,46,44,92.68,0.00,0,0,30.26,1019.30,null,null,null,null,null,null,null,null,46.00,-0.5321143115277411,7.777777777777779,0,3.8888888888888897,1100.3996560128166,0,13.912330132916702,0,0.15,0,0,11.019652439872553,FALSE,NA
P60,2023-09-05T23:56:00Z,44,42,92.61,0.00,0,0,30.28,1019.90,null,null,null,null,null,null,null,null,44.00,-0.5321143115277411,6.666666666666667,0,3.3333333333333335,740.2290912692118,0,13.912330132916702,0,0.15,0,0,10.792559234176473,FALSE,NA
P60,2023-09-06T00:56:00Z,41,40,96.19,0.00,0,0,30.28,1020.00,null,null,null,null,null,null,null,null,41.00,-0.5321143115277411,5,0,2.5,421.1846697017323,0,13.912330132916702,0,0.15,0,0,10.451919425632356,FALSE,NA
P60,2023-09-06T02:56:00Z,37,36,96.13,0.00,0,0,30.27,1019.90,null,null,null,null,null,null,null,null,37.00,-0.5321143115277411,2.7777777777777777,0,1.3888888888888888,217.70736032486235,0,13.912330132916702,0,0.15,0,0,9.997733014240197,FALSE,NA
P60,2023-09-06T03:56:00Z,35,34,96.09,300.00,3,0,30.27,1020.10,null,null,null,null,null,null,null,null,32.12,-0.5321143115277411,1.6666666666666667,0,0.8333333333333334,165.4554850985772,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,9.77063980854412,FALSE,NA
P60,2023-09-06T04:56:00Z,35,34,96.09,290.00,3,0,30.28,1020.70,null,null,null,null,null,null,null,null,32.12,-0.5321143115277411,1.6666666666666667,0,0.8333333333333334,165.4554850985772,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,9.77063980854412,FALSE,NA
P60,2023-09-06T05:56:00Z,35,34,96.09,0.00,0,0,30.28,1020.70,null,null,null,null,null,null,null,null,35.00,-0.5321143115277411,1.6666666666666667,0,0.8333333333333334,165.4554850985772,0,13.912330132916702,0,0.15,0,0,9.77063980854412,FALSE,NA
P60,2023-09-06T06:56:00Z,34,33,96.08,0.00,0,0,30.28,1021.50,null,null,null,null,null,null,null,null,34.00,-0.5321143115277411,1.1111111111111112,0,0.5555555555555556,146.62573677765175,0,13.912330132916702,0,0.15,0,0,9.657093205696079,FALSE,NA
P60,2023-09-06T07:56:00Z,38,38,100,0.00,0,0,30.29,1021.80,null,null,null,null,null,null,null,null,38.00,-0.5321143115277411,3.3333333333333335,0,1.6666666666666667,253.54284592028836,0,13.912330132916702,0,0.15,0,0,10.111279617088236,FALSE,NA
P60,2023-09-06T08:56:00Z,46,44,92.68,0.00,0,0,30.3,1020.90,null,null,null,null,null,null,null,null,46.00,-0.5321143115277411,7.777777777777779,0,3.8888888888888897,1100.3996560128166,0,13.912330132916702,0,0.15,0,0,11.019652439872553,FALSE,NA
P60,2023-09-06T09:56:00Z,51,44,76.85,100.00,5,0,30.3,1020.50,null,null,null,null,null,null,null,null,51.00,-0.5321143115277411,10.555555555555555,0,5.277777777777778,3085.527849039641,0,13.912330132916702,0,0.15,2.57201646090535,3.3533023894760317,11.58738545411275,FALSE,NA
P60,2023-09-06T10:56:00Z,52,44,74.07,null,3,0,30.3,1020.50,null,null,null,null,null,null,null,null,52.00,-0.5321143115277411,11.11111111111111,0,5.555555555555555,3807.467553246818,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,11.70093205696079,FALSE,NA
P60,2023-09-06T11:56:00Z,55,45,68.93,null,3,0,30.28,1019.60,null,null,null,null,null,null,null,null,55.00,-0.5321143115277411,12.77777777777778,0,6.388888888888889,7184.770432295138,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,12.04157186550491,FALSE,NA
P60,2023-09-06T12:56:00Z,58,42,55.14,0.00,0,0,30.28,1019.40,null,null,null,null,null,null,null,null,58.00,-0.5321143115277411,14.444444444444445,0,7.222222222222222,13612.22164464244,0,13.912330132916702,0,0.15,0,0,12.382211674049026,FALSE,NA
P60,2023-09-06T13:56:00Z,59,40,49.23,null,4,0,30.26,1019.20,null,null,null,null,null,null,null,null,59.00,-0.5321143115277411,15,0,7.5,16852.592697540458,0,13.912330132916702,0,0.15,2.05761316872428,2.682641911580825,12.495758276897066,FALSE,NA
P60,2023-09-06T14:56:00Z,61,39,44.1,null,3,0,30.25,1018.70,null,null,null,null,null,null,null,null,61.00,-0.5321143115277411,16.11111111111111,0,8.055555555555555,25844.505975251857,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,12.722851482593146,FALSE,NA
P60,2023-09-06T15:56:00Z,62,40,44.25,null,5,0,30.24,1018.40,null,null,null,null,null,null,null,null,62.00,-0.5321143115277411,16.666666666666668,0,8.333333333333334,32011.357927325935,0,13.912330132916702,0,0.15,2.57201646090535,3.3533023894760317,12.836398085441186,FALSE,NA
P60,2023-09-06T16:56:00Z,60,38,43.94,null,6,0,30.24,1018.70,null,null,null,null,null,null,null,null,60.00,-0.5321143115277411,15.555555555555555,0,7.777777777777779,20868.197855226223,0,13.912330132916702,0,0.15,3.0864197530864197,4.023962867371237,12.609304879745107,FALSE,NA
P60,2023-09-06T17:56:00Z,59,40,49.23,null,3,0,30.24,1019.00,null,null,null,null,null,null,null,null,59.00,-0.5321143115277411,15,0,7.5,16852.592697540458,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,12.495758276897066,FALSE,NA
P60,2023-09-06T18:56:00Z,58,40,51.03,null,4,0,30.24,1019.40,null,null,null,null,null,null,null,null,58.00,-0.5321143115277411,14.444444444444445,0,7.222222222222222,13612.22164464244,0,13.912330132916702,0,0.15,2.05761316872428,2.682641911580825,12.382211674049026,FALSE,NA
P60,2023-09-06T19:56:00Z,51,43,73.97,0.00,0,0,30.25,1019.90,null,null,null,null,null,null,null,null,51.00,-0.5321143115277411,10.555555555555555,0,5.277777777777778,3085.527849039641,0,13.912330132916702,0,0.15,0,0,11.58738545411275,FALSE,NA
P60,2023-09-06T20:56:00Z,48,42,79.6,300.00,3,0,30.25,1019.50,null,null,null,null,null,null,null,null,46.98,-0.5321143115277411,8.88888888888889,0,4.444444444444445,1653.52140554976,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,11.246745645568632,FALSE,NA
P60,2023-09-06T21:56:00Z,45,40,82.51,0.00,0,0,30.26,1019.30,null,null,null,null,null,null,null,null,45.00,-0.5321143115277411,7.222222222222222,0,3.611111111111111,901.0739229265652,0,13.912330132916702,0,0.15,0,0,10.906105837024514,FALSE,NA
P60,2023-09-06T22:56:00Z,42,39,89.01,0.00,0,0,30.27,1020.00,null,null,null,null,null,null,null,null,42.00,-0.5321143115277411,5.555555555555555,0,2.7777777777777777,505.70055245053936,0,13.912330132916702,0,0.15,0,0,10.565466028480396,FALSE,NA
P60,2023-09-06T23:56:00Z,42,39,89.01,0.00,0,0,30.27,1019.40,null,null,null,null,null,null,null,null,42.00,-0.5321143115277411,5.555555555555555,0,2.7777777777777777,505.70055245053936,0,13.912330132916702,0,0.15,0,0,10.565466028480396,FALSE,NA
P60,2023-09-07T00:56:00Z,44,40,85.71,0.00,0,0,30.26,1018.70,null,null,null,null,null,null,null,null,44.00,-0.5321143115277411,6.666666666666667,0,3.3333333333333335,740.2290912692118,0,13.912330132916702,0,0.15,0,0,10.792559234176473,FALSE,NA
P60,2023-09-07T01:56:00Z,40,38,92.49,310.00,4,0,30.26,1018.80,null,null,null,null,null,null,null,null,36.76,-0.5321143115277411,4.444444444444445,0,2.2222222222222223,352.9850312374796,0,13.912330132916702,0,0.15,2.05761316872428,2.682641911580825,10.338372822784317,FALSE,NA
P60,2023-09-07T02:56:00Z,38,37,96.14,280.00,3,0,30.26,1018.70,null,null,null,null,null,null,null,null,35.55,-0.5321143115277411,3.3333333333333335,0,1.6666666666666667,253.54284592028836,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,10.111279617088236,FALSE,NA
P60,2023-09-07T03:56:00Z,36,35,96.11,300.00,3,0,30.27,1019.40,null,null,null,null,null,null,null,null,33.26,-0.5321143115277411,2.2222222222222223,0,1.1111111111111112,188.79010735049764,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,9.884186411392157,FALSE,NA
P60,2023-09-07T04:56:00Z,36,35,96.11,300.00,3,0,30.27,1020.00,null,null,null,null,null,null,null,null,33.26,-0.5321143115277411,2.2222222222222223,0,1.1111111111111112,188.79010735049764,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,9.884186411392157,FALSE,NA
P60,2023-09-07T05:56:00Z,36,35,96.11,0.00,0,0,30.28,1020.10,null,null,null,null,null,null,null,null,36.00,-0.5321143115277411,2.2222222222222223,0,1.1111111111111112,188.79010735049764,0,13.912330132916702,0,0.15,0,0,9.884186411392157,FALSE,NA
P60,2023-09-07T06:56:00Z,38,37,96.14,0.00,0,0,30.29,1020.40,null,null,null,null,null,null,null,null,38.00,-0.5321143115277411,3.3333333333333335,0,1.6666666666666667,253.54284592028836,0,13.912330132916702,0,0.15,0,0,10.111279617088236,FALSE,NA
P60,2023-09-07T07:56:00Z,41,40,96.19,0.00,0,0,30.3,1021.60,null,null,null,null,null,null,null,null,41.00,-0.5321143115277411,5,0,2.5,421.1846697017323,0,13.912330132916702,0,0.15,0,0,10.451919425632356,FALSE,NA
P60,2023-09-07T08:56:00Z,48,45,89.29,0.00,0,0,30.31,1021.20,null,null,null,null,null,null,null,null,48.00,-0.5321143115277411,8.88888888888889,0,4.444444444444445,1653.52140554976,0,13.912330132916702,0,0.15,0,0,11.246745645568632,FALSE,NA
P60,2023-09-07T09:56:00Z,51,44,76.85,0.00,0,0,30.33,1021.80,null,null,null,null,null,null,null,null,51.00,-0.5321143115277411,10.555555555555555,0,5.277777777777778,3085.527849039641,0,13.912330132916702,0,0.15,0,0,11.58738545411275,FALSE,NA
P60,2023-09-07T10:56:00Z,56,44,63.99,0.00,0,0,30.33,1021.70,null,null,null,null,null,null,null,null,56.00,-0.5321143115277411,13.333333333333334,0,6.666666666666667,8887.422716160652,0,13.912330132916702,0,0.15,0,0,12.15511846835295,FALSE,NA
P60,2023-09-07T11:56:00Z,57,43,59.4,null,4,0,30.32,1021.10,null,null,null,null,null,null,null,null,57.00,-0.5321143115277411,13.88888888888889,0,6.944444444444445,10997.421596295382,0,13.912330132916702,0,0.15,2.05761316872428,2.682641911580825,12.268665071200989,FALSE,NA
P60,2023-09-07T12:56:00Z,59,45,59.67,0.00,0,0,30.31,1020.20,null,null,null,null,null,null,null,null,59.00,-0.5321143115277411,15,0,7.5,16852.592697540458,0,13.912330132916702,0,0.15,0,0,12.495758276897066,FALSE,NA
P60,2023-09-07T13:56:00Z,59,42,53.2,null,3,0,30.31,1020.60,null,null,null,null,null,null,null,null,59.00,-0.5321143115277411,15,0,7.5,16852.592697540458,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,12.495758276897066,FALSE,NA
P60,2023-09-07T14:56:00Z,62,38,40.93,240.00,3,0,30.31,1020.50,null,null,null,null,null,null,null,null,62.00,-0.5321143115277411,16.666666666666668,0,8.333333333333334,32011.357927325935,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,12.836398085441186,FALSE,NA
P60,2023-09-07T15:56:00Z,62,38,40.93,null,6,0,30.31,1020.90,null,null,null,null,null,null,null,null,62.00,-0.5321143115277411,16.666666666666668,0,8.333333333333334,32011.357927325935,0,13.912330132916702,0,0.15,3.0864197530864197,4.023962867371237,12.836398085441186,FALSE,NA
P60,2023-09-07T16:56:00Z,64,34,32.56,null,5,0,30.31,1020.60,null,null,null,null,null,null,null,null,64.00,-0.5321143115277411,17.77777777777778,0,8.88888888888889,49124.150581099966,0,13.912330132916702,0,0.15,2.57201646090535,3.3533023894760317,13.063491291137264,FALSE,NA
P60,2023-09-07T17:56:00Z,64,36,35.26,0.00,0,0,30.31,1020.60,null,null,null,null,null,null,null,null,64.00,-0.5321143115277411,17.77777777777778,0,8.88888888888889,49124.150581099966,0,13.912330132916702,0,0.15,0,0,13.063491291137264,FALSE,NA
P60,2023-09-07T18:56:00Z,61,38,42.4,null,3,0,30.31,1020.70,null,null,null,null,null,null,null,null,61.00,-0.5321143115277411,16.11111111111111,0,8.055555555555555,25844.505975251857,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,12.722851482593146,FALSE,NA
P60,2023-09-07T19:56:00Z,51,42,71.18,300.00,3,0,30.32,1022.10,null,null,null,null,null,null,null,null,51.00,-0.5321143115277411,10.555555555555555,0,5.277777777777778,3085.527849039641,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,11.58738545411275,FALSE,NA
P60,2023-09-07T20:56:00Z,47,41,79.52,290.00,3,0,30.33,1022.10,null,null,null,null,null,null,null,null,45.84,-0.5321143115277411,8.333333333333334,0,4.166666666666667,1347.4125532317312,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,11.133199042720593,FALSE,NA
P60,2023-09-07T21:56:00Z,44,40,85.71,0.00,0,0,30.34,1022.40,null,null,null,null,null,null,null,null,44.00,-0.5321143115277411,6.666666666666667,0,3.3333333333333335,740.2290912692118,0,13.912330132916702,0,0.15,0,0,10.792559234176473,FALSE,NA
P60,2023-09-07T22:56:00Z,42,39,89.01,0.00,0,0,30.34,1022.00,null,null,null,null,null,null,null,null,42.00,-0.5321143115277411,5.555555555555555,0,2.7777777777777777,505.70055245053936,0,13.912330132916702,0,0.15,0,0,10.565466028480396,FALSE,NA
P60,2023-09-07T23:56:00Z,41,39,92.52,0.00,0,0,30.33,1021.80,null,null,null,null,null,null,null,null,41.00,-0.5321143115277411,5,0,2.5,421.1846697017323,0,13.912330132916702,0,0.15,0,0,10.451919425632356,FALSE,NA
P60,2023-09-08T00:56:00Z,41,39,92.52,310.00,4,0,30.34,1021.70,null,null,null,null,null,null,null,null,37.93,-0.5321143115277411,5,0,2.5,421.1846697017323,0,13.912330132916702,0,0.15,2.05761316872428,2.682641911580825,10.451919425632356,FALSE,NA
P60,2023-09-08T01:56:00Z,44,41,89.11,0.00,0,0,30.33,1020.90,null,null,null,null,null,null,null,null,44.00,-0.5321143115277411,6.666666666666667,0,3.3333333333333335,740.2290912692118,0,13.912330132916702,0,0.15,0,0,10.792559234176473,FALSE,NA
P60,2023-09-08T02:56:00Z,44,41,89.11,0.00,0,0,30.33,1020.60,null,null,null,null,null,null,null,null,44.00,-0.5321143115277411,6.666666666666667,0,3.3333333333333335,740.2290912692118,0,13.912330132916702,0,0.15,0,0,10.792559234176473,FALSE,NA
P60,2023-09-08T03:56:00Z,45,41,85.77,0.00,0,0,30.34,1020.60,null,null,null,null,null,null,null,null,45.00,-0.5321143115277411,7.222222222222222,0,3.611111111111111,901.0739229265652,0,13.912330132916702,0,0.15,0,0,10.906105837024514,FALSE,NA
P60,2023-09-08T04:56:00Z,41,39,92.52,0.00,0,0,30.35,1021.10,null,null,null,null,null,null,null,null,41.00,-0.5321143115277411,5,0,2.5,421.1846697017323,0,13.912330132916702,0,0.15,0,0,10.451919425632356,FALSE,NA
P60,2023-09-08T05:56:00Z,39,37,92.45,280.00,3,0,30.34,1021.20,null,null,null,null,null,null,null,null,36.69,-0.5321143115277411,3.8888888888888897,0,1.9444444444444449,297.9516986214223,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,10.224826219936276,FALSE,NA
P60,2023-09-08T06:56:00Z,37,36,96.13,290.00,3,0,30.34,1022.00,null,null,null,null,null,null,null,null,34.40,-0.5321143115277411,2.7777777777777777,0,1.3888888888888888,217.70736032486235,0,13.912330132916702,0,0.15,1.5432098765432098,2.0119814336856185,9.997733014240197,FALSE,NA
P60,2023-09-08T07:56:00Z,42,39,89.01,0.00,0,0,30.35,1022.90,null,null,null,null,null,null,null,null,42.00,-0.5321143115277411,5.555555555555555,0,2.7777777777777777,505.70055245053936,0,13.912330132916702,0,0.15,0,0,10.565466028480396,FALSE,NA
P60,2023-09-08T08:56:00Z,47,46,96.29,0.00,0,0.02,30.36,1023.40,null,null,null,null,null,null,null,null,47.00,-0.1550954105374125,8.333333333333334,0.508,4.166666666666667,1347.4125532317312,0.37701890099032864,14.289349033907031,0.37701890099032864,0.15,0,0,11.133199042720593,FALSE,NA
P60,2023-09-08T09:56:00Z,53,47,80,0.00,0,0,30.36,1022.60,null,null,null,null,null,null,null,null,53.00,-0.1550954105374125,11.666666666666668,0,5.833333333333334,4702.125835408588,0,14.289349033907031,0,0.15,0,0,11.81447865980883,FALSE,NA
