station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
46U,2024-04-18 03:55,-111.0424,43.1846,1713.61,26.60,17.60,68.40,0.00,0.00,0.00,30.23,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26.60,K46U 180955Z AUTO 00000KT 10SM CLR M03/M08 A3023 RMK A01,null
46U,2024-04-18 04:55,-111.0424,43.1846,1713.61,24.80,15.80,68.18,0.00,0.00,0.00,30.24,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24.80,K46U 181055Z AUTO 00000KT 10SM CLR M04/M09 A3024 RMK A01,null
46U,2024-04-18 05:55,-111.0424,43.1846,1713.61,24.80,14.00,63.03,60.00,4.00,0.00,30.25,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.01,K46U 181155Z AUTO 06004KT 10SM CLR M04/M10 A3025 RMK A01,null
46U,2024-04-18 06:55,-111.0424,43.1846,1713.61,24.80,10.40,53.75,100.00,7.00,0.00,30.26,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.00,K46U 181255Z AUTO 10007KT 10SM CLR M04/M12 A3026 RMK A01,null
46U,2024-04-18 07:55,-111.0424,43.1846,1713.61,26.60,12.20,54.03,null,5.00,0.00,30.27,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.98,K46U 181355Z AUTO VRB05KT 10SM CLR M03/M11 A3027 RMK A01,null
46U,2024-04-18 08:55,-111.0424,43.1846,1713.61,28.40,10.40,46.32,120.00,9.00,0.00,30.27,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.04,K46U 181455Z AUTO 12009KT 10SM CLR M02/M12 A3027 RMK A01,null
46U,2024-04-18 09:55,-111.0424,43.1846,1713.61,32.00,10.40,40.01,110.00,8.00,0.00,30.26,null,10.00,15.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24.11,K46U 181555Z AUTO 11008G15KT 070V130 10SM CLR 00/M12 A3026 RMK A01,null
46U,2024-04-18 10:55,-111.0424,43.1846,1713.61,33.80,10.40,37.22,120.00,6.00,0.00,30.25,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.70,K46U 181655Z AUTO 12006KT 10SM CLR 01/M12 A3025 RMK A01,null
46U,2024-04-18 11:55,-111.0424,43.1846,1713.61,37.40,10.40,32.27,null,4.00,0.00,30.23,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.73,K46U 181755Z AUTO VRB04KT 10SM CLR 03/M12 A3023 RMK A01,null
46U,2024-04-18 12:55,-111.0424,43.1846,1713.61,39.20,-2.20,16.85,0.00,0.00,0.00,30.21,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.20,K46U 181855Z AUTO 00000KT 10SM CLR 04/M19 A3021 RMK A01,null
46U,2024-04-18 13:55,-111.0424,43.1846,1713.61,41.00,-0.40,17.10,null,4.00,0.00,30.19,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.93,K46U 181955Z AUTO VRB04KT 10SM CLR 05/M18 A3019 RMK A01,null
46U,2024-04-18 14:55,-111.0424,43.1846,1713.61,42.80,-0.40,15.96,null,6.00,0.00,30.17,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.54,K46U 182055Z AUTO VRB06KT 10SM CLR 06/M18 A3017 RMK A01,null
46U,2024-04-18 15:55,-111.0424,43.1846,1713.61,42.80,3.20,18.87,300.00,7.00,0.00,30.14,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.94,K46U 182155Z AUTO 30007KT 10SM CLR 06/M16 A3014 RMK A01,null
46U,2024-04-18 16:55,-111.0424,43.1846,1713.61,42.80,-0.40,15.96,null,3.00,0.00,30.13,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.03,K46U 182255Z AUTO VRB03KT 10SM CLR 06/M18 A3013 RMK A01,null
46U,2024-04-18 17:55,-111.0424,43.1846,1713.61,44.60,6.80,20.77,310.00,5.00,0.00,30.13,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.36,K46U 182355Z AUTO 31005KT 10SM CLR 07/M14 A3013 RMK A01,null
